"ID","Sex","BirthYear","Status","Year","Age","Weight","PopSize","Survival","UniqueExtractionID","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person","DateCollect_dmy","MonthofCollection"
5648,"F",2003,"Dead",2007,4,33.2,447,1,3965,84,"B",0,1.9287725426575,"14-Aug-07","30-Aug-07",2,100,NA,1200,0,0,0,2,"JGP","2007-08-14",8
5648,"F",2003,"Dead",2008,5,26.4,567,1,1161,25,"B",0,1.77598320341147,"13-Aug-08","27-Aug-08",2,0,NA,0,0,0,0,2,"JGP","2008-08-13",8
5648,"F",2003,"Dead",2010,7,26.4,672,1,2740,57,"D",0,1.68175531751818,"24-Aug-10","02-Sep-10",2,0,NA,700,0,0,0,2,"JGP","2010-08-24",8
5652,"F",2003,"Dead",2003,0,13.05,494,1,3825,79,"F",0,1.8621721162873,"16-Aug-03","26-Aug-03",1,0,NA,4400,0,0,0,1,"BHC","2003-08-16",8
5652,"F",2003,"Dead",2007,4,24.7,447,1,961,81,"C",0,1.28351136026329,"10-Aug-07","27-Aug-07",2,0,NA,1000,0,0,0,2,"JGP","2007-08-10",8
5652,"F",2003,"Dead",2009,6,25.2,617,1,509,11,"B",0,1.72154799046565,"13-Aug-09","31-Aug-09",1.5,0,NA,200,0,0,0,2,"JGP","2009-08-13",8
5652,"F",2003,"Dead",2010,7,26,672,0,2510,52,"C",0,1.95037735589034,"10-Aug-10","29-Aug-10",2,100,NA,700,0,0,0,2,"JGP","2010-08-10",8
5658,"F",2003,"Dead",2003,0,8.95,494,0,3462,72,"G",0,2.08527068156423,"16-Aug-03","27-Aug-03",4,1200,NA,6400,200,0,0,2,"BHC","2003-08-16",8
5662,"F",2003,"Dead",2004,1,16.8,671,1,4057,86,"G",0,2.03887235336708,"12-Aug-04","24-Aug-04",2,200,NA,3300,0,0,0,2,"JGP","2004-08-12",8
5662,"F",2003,"Dead",2005,2,18.8,405,1,1153,24,"A",0,1.99212722169947,"12-Aug-05","24-Aug-05",3,300,NA,0,0,0,0,2,"BHC","2005-08-12",8
5662,"F",2003,"Dead",2008,5,22.3,567,1,1170,25,"C",0,1.87163038357797,"06-Aug-08","22-Aug-08",2,100,NA,300,0,0,0,2,"JGP","2008-08-06",8
5662,"F",2003,"Dead",2010,7,23.8,672,1,2781,58,"E",0,1.66217783085848,"12-Aug-10","01-Sep-10",2,100,NA,300,0,0,0,2,"JGP","2010-08-12",8
5662,"F",2003,"Dead",2011,8,23.5,649,1,3421,71,"F",0,1.58729957699136,"11-Aug-11","29-Aug-11",3,100,NA,2700,0,0,0,2,"JGP","2011-08-11",8
5662,"F",2003,"Dead",2012,9,23.2,362,0,10,1,"B",0,1.81002358785907,"16-Aug-12","03-Sep-12",2,100,NA,4800,0,0,0,2,"JGP","2012-08-16",8
5664,"F",2003,"EstDead",2004,1,15.15,671,0,4077,86,"C",0,2.24066939253189,"12-Aug-04","24-Aug-04",1,1200,NA,1000,0,0,0,2,"JGP","2004-08-12",8
5671,"F",2003,"Dead",2003,0,10.15,494,0,3827,79,"H",0,1.8765804401514,"19-Aug-03","29-Aug-03",3,1000,NA,6000,600,0,0,1,"JGP","2003-08-19",8
5705,"M",2003,"Dead",2004,1,18.65,671,1,1854,39,"F",0,2.07097305081379,"12-Aug-04","24-Aug-04",2,400,NA,1000,0,0,0,2,"JGP","2004-08-12",8
5705,"M",2003,"Dead",2005,2,25.2,405,1,1781,38,"D",0,2.3969990056791,"12-Aug-05","24-Aug-05",4,300,NA,100,0,0,0,2,"BHC","2005-08-12",8
5723,"M",2003,"Dead",2004,1,10,671,0,1416,30,"C",0,1.32471241158364,"15-Aug-04","29-Aug-04",3,3200,NA,200,0,0,0,2,"JGP","2004-08-15",8
5728,"F",2004,"Dead",2004,0,16,671,0,1531,32,"G",0,1.57817683998978,"17-Aug-04","29-Aug-04",1,800,NA,3800,0,0,0,2,"JGP","2004-08-17",8
5731,"M",2004,"Dead",2004,0,8.8,671,0,1256,27,"B",0,2.08589850685681,"12-Aug-04","26-Aug-04",1,600,NA,12000,0,0,0,2,"JGP","2004-08-12",8
5732,"M",2004,"Dead",2004,0,8.95,671,0,1351,29,"B",0,1.99596849810071,"12-Aug-04","26-Aug-04",1.5,1000,NA,4000,300,0,0,2,"JGP","2004-08-12",8
5734,"M",2004,"Dead",2004,0,8.2,671,0,1189,25,"F",0,2.31935466844261,"12-Aug-04","26-Aug-04",1,1800,NA,7300,200,0,0,2,"JGP","2004-08-12",8
5741,"F",2004,"EstDead",2004,0,14.4,671,1,1275,27,"E",0,1.64537995876083,"12-Aug-04","26-Aug-04",1,400,NA,2800,0,0,0,2,"JGP","2004-08-12",8
5741,"F",2004,"EstDead",2006,2,20.35,467,1,3837,80,"B",0,1.76703491244334,"12-Aug-06","25-Aug-06",1.5,400,NA,1200,0,0,0,2,"JGP","2006-08-12",8
5741,"F",2004,"EstDead",2007,3,21.2,447,1,555,95,"H",0,2.05078925007184,"10-Aug-07","27-Aug-07",2,300,NA,1800,0,0,0,2,"JGP","2007-08-10",8
5741,"F",2004,"EstDead",2008,4,21.7,567,1,1902,40,"F",0,1.85376507296465,"06-Aug-08","20-Aug-08",3,0,NA,0,0,0,0,2,"JGP","2008-08-06",8
5741,"F",2004,"EstDead",2010,6,21.7,672,1,2166,45,"H",0,1.9010195339189,"12-Aug-10","01-Sep-10",2,100,NA,800,0,0,0,2,"JGP","2010-08-12",8
5749,"F",2004,"Dead",2004,0,12.15,671,0,1616,34,"E",0,2.19393720089677,"12-Aug-04","26-Aug-04",1,400,NA,3000,0,0,0,2,"JGP","2004-08-12",8
5750,"F",2004,"Dead",2004,0,12.65,671,0,1695,36,"E",0,1.92911438063993,"17-Aug-04","29-Aug-04",1,200,NA,2000,0,0,0,2,"JGP","2004-08-17",8
5751,"F",2004,"Dead",2006,2,19.35,467,1,3702,77,"B",0,1.68929655707237,"12-Aug-06","24-Aug-06",1.5,100,NA,300,0,0,0,2,"JGP","2006-08-12",8
5751,"F",2004,"Dead",2008,4,23.2,567,1,1653,35,"C",0,1.47477857519638,"07-Aug-08","22-Aug-08",2,0,NA,300,0,0,0,2,"JGP","2008-08-07",8
5751,"F",2004,"Dead",2009,5,22.7,617,1,945,20,"B",0,1.77624016079987,"30-Aug-09","01-Sep-09",1,0,NA,0,0,0,0,2,"JGP","2009-08-30",8
5751,"F",2004,"Dead",2010,6,21.9,672,1,2549,53,"C",0,1.61211425675199,"10-Aug-10","29-Aug-10",1.5,0,NA,0,0,0,0,2,"JGP","2010-08-10",8
5751,"F",2004,"Dead",2011,7,21.8,649,1,3144,65,"F",0,1.89883966652857,"11-Aug-11","29-Aug-11",2,0,NA,0,0,0,0,2,"JGP","2011-08-11",8
5751,"F",2004,"Dead",2012,8,24.6,362,1,44,1,"D",0,0.837553733628766,"16-Aug-12","03-Sep-12",1.5,0,NA,0,0,0,0,2,"JGP","2012-08-16",8
5752,"F",2004,"Dead",2004,0,13.15,671,0,1229,26,"F",0,1.67437818195444,"12-Aug-04","26-Aug-04",2,800,NA,6000,0,0,0,2,"JGP","2004-08-12",8
5758,"M",2004,"Unknown",2004,0,14.95,671,1,1901,40,"E",0,2.05767409914324,"17-Aug-04","29-Aug-04",1,1800,NA,6000,600,0,0,1,"JGP","2004-08-17",8
5758,"M",2004,"Unknown",2005,1,15.65,405,1,995,21,"B",0,1.81238967842306,"12-Aug-05","24-Aug-05",2.5,1800,NA,300,0,0,0,2,"BHC","2005-08-12",8
5763,"F",2004,"Dead",2004,0,13.7,671,0,1740,37,"C",0,1.75586079439948,"12-Aug-04","26-Aug-04",1.5,300,NA,1800,0,0,0,2,"JGP","2004-08-12",8
5768,"M",2004,"Dead",2004,0,17.25,671,1,1812,38,"C",0,1.8736403924535,"12-Aug-04","26-Aug-04",1,900,NA,5400,600,0,0,2,"JGP","2004-08-12",8
5768,"M",2004,"Dead",2005,1,23.4,405,1,1859,39,"C",0,1.89851527639889,"12-Aug-05","24-Aug-05",3,600,NA,0,0,0,0,2,"BHC","2005-08-12",8
5768,"M",2004,"Dead",2006,2,31.5,467,1,3261,68,"D",0,2.52121309154995,"09-Aug-06","23-Aug-06",2,600,NA,1200,0,0,0,2,"JGP","2006-08-09",8
5768,"M",2004,"Dead",2007,3,37.1,447,1,459,10,"G",0,2.15341026278156,"10-Aug-07","28-Aug-07",1.5,400,NA,1300,0,0,0,2,"JGP","2007-08-10",8
5768,"M",2004,"Dead",2008,4,42.2,567,1,1410,30,"E",0,1.61475425211981,"21-Aug-08","27-Aug-08",1.5,500,NA,300,0,0,0,2,"JGP","2008-08-21",8
5768,"M",2004,"Dead",2009,5,42.7,617,1,483,94,"A",0,2.33068682860111,"12-Aug-09","28-Aug-09",2,200,NA,900,0,0,0,2,"JGP","2009-08-12",8
5768,"M",2004,"Dead",2010,6,38.1,672,1,2279,48,"B",0,2.18049214886493,"10-Aug-10","28-Aug-10",1,100,NA,500,0,0,0,2,"JGP","2010-08-10",8
5768,"M",2004,"Dead",2011,7,36.9,649,0,3420,71,"E",0,1.48638555561864,"11-Aug-11","28-Aug-11",2,0,NA,1100,0,0,0,2,"JGP","2011-08-11",8
5772,"F",2004,"Dead",2004,0,13.75,671,0,1746,37,"A",0,2.08038218410329,"12-Aug-04","26-Aug-04",1,600,NA,1800,0,0,0,2,"JGP","2004-08-12",8
5775,"F",2004,"Dead",2004,0,11.2,671,0,4031,85,"E",0,2.13691564545555,"17-Aug-04","29-Aug-04",1,600,NA,4500,0,0,0,2,"JGP","2004-08-17",8
5776,"M",2004,"Dead",2004,0,14.2,671,0,1734,37,"E",0,1.8311378232602,"17-Aug-04","29-Aug-04",1,1400,NA,3300,100,0,0,1,"JGP","2004-08-17",8
5778,"F",2004,"Dead",2004,0,8.6,671,0,1471,31,"C",0,1.87296866871839,"12-Aug-04","26-Aug-04",1,800,NA,6000,200,0,0,2,"JGP","2004-08-12",8
5780,"M",2004,"Dead",2004,0,12.6,671,0,1751,37,"F",0,1.34162049068264,"20-Aug-04","31-Aug-04",1.5,100,NA,2200,0,0,0,1,"JGP","2004-08-20",8
5783,"M",2004,"Dead",2004,0,9.6,671,0,1676,35,"B",0,2.17019486077976,"12-Aug-04","26-Aug-04",1,2600,NA,2600,0,0,0,2,"JGP","2004-08-12",8
5795,"M",2004,"Dead",2004,0,12.7,671,0,1670,35,"D",0,2.06975198271639,"12-Aug-04","26-Aug-04",1,1200,NA,3300,300,0,0,1,"JGP","2004-08-12",8
5796,"F",2004,"Dead",2004,0,11.45,671,0,4048,86,"F",0,1.89930038104617,"12-Aug-04","26-Aug-04",2,800,NA,2400,0,0,0,2,"JGP","2004-08-12",8
5797,"F",2004,"Dead",2004,0,12.7,671,0,1230,26,"G",0,1.81071074433351,"12-Aug-04","26-Aug-04",1.5,1400,NA,12000,0,0,0,2,"JGP","2004-08-12",8
5801,"M",2004,"Dead",2004,0,12.6,671,0,1312,28,"B",0,1.80620989070852,"12-Aug-04","26-Aug-04",1,600,NA,2100,0,0,0,2,"JGP","2004-08-12",8
5804,"F",2004,"Dead",2004,0,14.6,671,0,1498,32,"F",0,2.12014103897224,"17-Aug-04","29-Aug-04",3,200,NA,12000,0,0,0,2,"JGP","2004-08-17",8
5811,"M",2004,"Dead",2004,0,17.6,671,0,1861,39,"E",0,1.61578419084216,"12-Aug-04","26-Aug-04",2,1100,NA,4500,0,0,0,1,"JGP","2004-08-12",8
5813,"F",2004,"Dead",2004,0,10.7,671,0,1634,34,"G",0,1.75771202351131,"12-Aug-04","25-Aug-04",2,900,NA,6000,0,0,0,2,"JGP","2004-08-12",8
5814,"F",2004,"Dead",2004,0,10.9,671,0,4028,85,"B",0,2.32296841980542,"12-Aug-04","25-Aug-04",1,300,NA,12000,0,0,0,2,"JGP","2004-08-12",8
5815,"F",2004,"EstDead",2004,0,10.35,671,0,1149,24,"E",0,1.90527431992035,"12-Aug-04","26-Aug-04",1,1000,NA,3600,0,0,0,1,"JGP","2004-08-12",8
5816,"M",2004,"Dead",2004,0,9.6,671,0,1669,35,"C",0,2.19435093972306,"12-Aug-04","26-Aug-04",1,600,NA,6000,0,0,0,2,"JGP","2004-08-12",8
5817,"F",2004,"Dead",2004,0,12.9,671,0,1807,38,"F",0,2.04485572287482,"12-Aug-04","26-Aug-04",1,400,NA,2800,400,0,0,2,"JGP","2004-08-12",8
5820,"F",2004,"Dead",2004,0,11.3,671,0,1068,23,"D",0,2.31135928650749,"15-Aug-04","29-Aug-04",2,3800,NA,24000,0,0,0,2,"JGP","2004-08-15",8
5826,"F",2004,"Dead",2004,0,13.15,671,0,1895,40,"G",0,1.57417332620423,"15-Aug-04","29-Aug-04",1,300,NA,4800,0,0,0,2,"JGP","2004-08-15",8
5827,"M",2004,"Dead",2004,0,10.6,671,0,4066,86,"H",0,2.48556466572522,"17-Aug-04","29-Aug-04",1,600,NA,2800,400,0,0,1,"JGP","2004-08-17",8
5833,"F",2004,"Dead",2004,0,9.5,671,0,1426,30,"E",0,2.0761679233044,"12-Aug-04","25-Aug-04",2,600,NA,7400,0,0,0,1,"JGP","2004-08-12",8
5834,"M",2004,"Dead",2004,0,11.75,671,0,1285,27,"G",0,2.09577008888181,"12-Aug-04","25-Aug-04",2,800,NA,6600,0,0,0,2,"JGP","2004-08-12",8
5840,"M",2004,"Dead",2004,0,13.4,671,0,1393,29,"D",0,2.10545985166496,"17-Aug-04","29-Aug-04",2,1200,NA,12000,100,0,0,2,"JGP","2004-08-17",8
5841,"M",2004,"Dead",2004,0,13.15,671,0,1933,96,"A",0,1.57508798906723,"17-Aug-04","30-Aug-04",1.5,1200,NA,6000,0,0,0,2,"JGP","2004-08-17",8
5842,"F",2004,"Dead",2004,0,10.8,671,0,1738,37,"A",0,1.90924134307078,"17-Aug-04","29-Aug-04",4,800,NA,2500,0,0,0,2,"JGP","2004-08-17",8
5843,"M",2004,"EstDead",2004,0,12.4,671,0,4104,87,"G",0,1.82726048641632,"17-Aug-04","29-Aug-04",1,2800,NA,3300,0,0,0,2,"JGP","2004-08-17",8
5844,"F",2004,"Dead",2004,0,10.65,671,0,1917,40,"E",0,2.38890250750398,"15-Aug-04","29-Aug-04",1,400,NA,3000,0,0,0,2,"JGP","2004-08-15",8
5845,"M",2004,"Dead",2004,0,10.05,671,0,1942,81,"B",0,1.90714823114399,"17-Aug-04","30-Aug-04",1,600,NA,4000,0,0,0,1,"JGP","2004-08-17",8
5849,"M",2004,"EstDead",2004,0,12.95,671,0,1567,33,"D",0,1.9871018854324,"12-Aug-04","25-Aug-04",1,1600,NA,6000,400,0,0,2,"JGP","2004-08-12",8
5853,"F",2004,"Dead",2004,0,11.9,671,0,1806,38,"E",0,1.91770741523191,"12-Aug-04","25-Aug-04",1,900,NA,6000,100,0,0,1,"JGP","2004-08-12",8
5874,"M",2004,"Dead",2004,0,13.7,671,0,1044,22,"C",0,2.03900711214426,"12-Aug-04","25-Aug-04",2,400,NA,5600,100,0,0,2,"JGP","2004-08-12",8
5877,"M",2004,"Dead",2004,0,8.3,671,0,4083,87,"B",0,1.9287360826605,"12-Aug-04","25-Aug-04",1.5,3500,NA,2000,0,0,0,2,"JGP","2004-08-12",8
5878,"F",2004,"Dead",2004,0,8,671,0,1824,38,"G",0,2.25963346826907,"17-Aug-04","30-Aug-04",1.5,2000,NA,7700,0,0,0,2,"JGP","2004-08-17",8
5879,"M",2004,"Dead",2004,0,13.6,671,0,1835,39,"C",0,2.16719759107923,"12-Aug-04","25-Aug-04",1,1400,NA,6000,200,0,0,1,"JGP","2004-08-12",8
5886,"F",2004,"Dead",2004,0,13.8,671,0,1500,32,"H",0,2.00212326338761,"20-Aug-04","31-Aug-04",1,400,NA,6000,0,0,0,2,"JGP","2004-08-20",8
5890,"M",2004,"EstDead",2004,0,11.1,671,0,1209,26,"B",0,2.29663662440982,"12-Aug-04","25-Aug-04",2,600,NA,3600,0,100,0,2,"JGP","2004-08-12",8
5891,"F",2004,"Dead",2007,3,19.6,447,1,3960,84,"E",0,1.29955546257669,"10-Aug-07","27-Aug-07",1.5,200,NA,800,0,0,0,2,"JGP","2007-08-10",8
5891,"F",2004,"Dead",2010,6,20,672,0,2794,58,"B",0,1.71271251792625,"10-Aug-10","29-Aug-10",1.5,100,NA,100,0,0,0,2,"JGP","2010-08-10",8
5894,"M",2004,"Dead",2004,0,14.45,671,0,4037,86,"C",0,2.11246556483478,"12-Aug-04","26-Aug-04",1,600,NA,1400,0,0,0,2,"JGP","2004-08-12",8
5895,"F",2004,"EstDead",2004,0,12,671,0,1148,24,"D",0,1.94252304649282,"12-Aug-04","25-Aug-04",3,100,NA,4100,100,0,0,2,"JGP","2004-08-12",8
5898,"M",2004,"Dead",2004,0,12.85,671,0,1223,26,"H",0,1.95420107489532,"12-Aug-04","25-Aug-04",1,2600,NA,12000,300,0,0,1,"JGP","2004-08-12",8
5899,"M",2004,"Dead",2004,0,14.65,671,0,1776,37,"G",0,1.88416130463816,"12-Aug-04","25-Aug-04",1,2000,NA,12000,0,0,0,2,"JGP","2004-08-12",8
5900,"F",2004,"Dead",2004,0,7.25,671,0,1405,30,"H",0,2.12518953841801,"12-Aug-04","25-Aug-04",1,900,NA,2700,0,0,0,1,"JGP","2004-08-12",8
5901,"M",2004,"Dead",2004,0,15,671,0,1026,95,"B",0,2.40755637712449,"12-Aug-04","25-Aug-04",1,200,NA,6400,0,0,0,2,"JGP","2004-08-12",8
5903,"F",2004,"Dead",2004,0,14.05,671,0,1845,39,"E",0,1.85223343422425,"12-Aug-04","26-Aug-04",1,1800,NA,7600,0,0,0,2,"JGP","2004-08-12",8
5904,"F",2004,"Dead",2004,0,14.6,671,0,1373,29,"H",0,1.99306794217575,"17-Aug-04","29-Aug-04",1,100,NA,12000,0,0,0,2,"JGP","2004-08-17",8
5905,"M",2004,"Dead",2004,0,11.8,671,0,4024,85,"F",0,1.86079900965386,"15-Aug-04","29-Aug-04",1,900,NA,3600,600,0,0,2,"JGP","2004-08-15",8
5906,"M",2004,"Dead",2004,0,9.2,671,0,1612,34,"A",0,2.24016299711926,"15-Aug-04","29-Aug-04",1,1200,NA,6000,300,0,0,1,"JGP","2004-08-15",8
5907,"F",2004,"Dead",2004,0,9.95,671,0,1308,28,"F",0,2.09992901073369,"12-Aug-04","25-Aug-04",4,800,NA,3000,0,0,0,2,"JGP","2004-08-12",8
5914,"F",2004,"Dead",2004,0,8.5,671,0,1508,32,"H",0,1.76801456256281,"12-Aug-04","26-Aug-04",1,900,NA,2000,100,0,0,2,"JGP","2004-08-12",8
5919,"M",2004,"Dead",2004,0,13.2,671,0,1100,23,"D",0,2.09372507188137,"12-Aug-04","25-Aug-04",1,200,NA,12000,0,0,0,2,"JGP","2004-08-12",8
5920,"M",2004,"EstDead",2004,0,13.55,671,0,4046,86,"D",0,1.75457686322832,"12-Aug-04","26-Aug-04",1,400,NA,12000,300,0,0,1,"JGP","2004-08-12",8
5921,"M",2004,"Dead",2004,0,13.85,671,0,1428,30,"G",0,2.14710340862813,"12-Aug-04","25-Aug-04",1,300,NA,8800,0,0,0,2,"JGP","2004-08-12",8
5922,"M",2004,"EstDead",2004,0,13.35,671,0,1485,31,"A",0,2.53160168763929,"12-Aug-04","25-Aug-04",1,1000,NA,4400,600,0,0,2,"JGP","2004-08-12",8
5925,"F",2004,"EstDead",2004,0,9.05,671,0,1268,27,"F",0,1.89065326188144,"12-Aug-04","26-Aug-04",1,1000,NA,8600,0,0,0,2,"JGP","2004-08-12",8
5927,"F",2004,"Dead",2004,0,9.65,671,0,1603,34,"H",0,2.11083785661672,"12-Aug-04","25-Aug-04",1,800,NA,5500,200,0,0,2,"JGP","2004-08-12",8
5930,"F",2004,"Dead",2004,0,11.9,671,0,1380,29,"G",0,1.91308761264067,"17-Aug-04","30-Aug-04",1,900,NA,2700,0,0,0,2,"JGP","2004-08-17",8
5931,"M",2004,"Dead",2004,0,6.75,671,0,1506,32,"F",0,2.07449317555653,"12-Aug-04","26-Aug-04",2,500,NA,2200,400,0,0,2,"JGP","2004-08-12",8
5932,"M",2004,"Dead",2004,0,9.45,671,0,1533,32,"A",0,2.14185639487968,"12-Aug-04","26-Aug-04",1.5,600,NA,3000,0,0,0,2,"JGP","2004-08-12",8
5935,"F",2004,"Dead",2004,0,7.35,671,0,1744,37,"G",0,2.05736773081096,"15-Aug-04","29-Aug-04",1,600,NA,6000,100,0,0,1,"JGP","2004-08-15",8
5973,"M",2004,"Dead",2004,0,8.65,671,0,1540,33,"A",0,2.55677179696008,"12-Aug-04","26-Aug-04",2,1500,NA,3900,0,0,0,2,"JGP","2004-08-12",8
5974,"M",2004,"Dead",2004,0,8.1,671,0,1479,31,"C",0,2.13724402268995,"12-Aug-04","26-Aug-04",1.5,900,NA,4500,0,0,0,2,"JGP","2004-08-12",8
5976,"F",2004,"EstDead",2004,0,8.55,671,0,1546,33,"G",0,2.13639805502056,"12-Aug-04","26-Aug-04",1,1200,NA,6000,0,0,0,1,"JGP","2004-08-12",8
5977,"F",2004,"Dead",2004,0,8.6,671,0,1640,35,"F",0,1.72951849785895,"17-Aug-04","29-Aug-04",2,700,NA,1800,0,0,0,2,"JGP","2004-08-17",8
5978,"M",2004,"EstDead",2004,0,14,671,0,4103,87,"F",0,1.76727270866031,"20-Aug-04","31-Aug-04",2,200,NA,4900,0,0,0,1,"JGP","2004-08-20",8
5980,"F",2004,"Dead",2004,0,13.6,671,0,1841,39,"A",0,2.08490698644555,"17-Aug-04","29-Aug-04",1,1200,NA,5500,400,0,0,2,"JGP","2004-08-17",8
5981,"F",2004,"EstDead",2004,0,10.2,671,0,1248,26,"A",0,2.1652778708036,"17-Aug-04","29-Aug-04",2,4800,NA,6000,0,0,0,2,"JGP","2004-08-17",8
5988,"M",2004,"Dead",2004,0,12.35,671,0,1385,29,"D",0,1.8287286349686,"12-Aug-04","26-Aug-04",2,1700,NA,5500,0,0,0,1,"JGP","2004-08-12",8
5990,"M",2004,"Dead",2004,0,11.95,671,0,1070,23,"F",0,2.23908725950314,"12-Aug-04","26-Aug-04",1,1500,NA,6000,300,0,0,2,"JGP","2004-08-12",8
5992,"F",2004,"Dead",2004,0,13.4,671,0,1102,23,"F",0,2.02892770100439,"17-Aug-04","30-Aug-04",1,400,NA,2600,0,0,0,2,"JGP","2004-08-17",8
5993,"F",2004,"Dead",2004,0,15.2,671,0,1363,29,"F",0,1.81056593777207,"20-Aug-04","31-Aug-04",1,400,NA,1800,0,0,0,2,"JGP","2004-08-20",8
5998,"M",2004,"Dead",2004,0,11.95,671,0,1900,40,"D",0,2.09768954035899,"12-Aug-04","26-Aug-04",1,1000,NA,3800,0,0,0,2,"JGP","2004-08-12",8
6002,"M",2004,"Dead",2004,0,14.05,671,0,1502,32,"B",0,2.1958986703158,"12-Aug-04","26-Aug-04",1,1200,NA,1800,0,0,0,2,"JGP","2004-08-12",8
6015,"F",2004,"Dead",2004,0,13.6,671,0,1801,38,"H",0,1.75145784480866,"17-Aug-04","29-Aug-04",1,600,NA,24000,0,0,0,2,"JGP","2004-08-17",8
6016,"F",2004,"Dead",2004,0,13.8,671,0,1598,34,"C",0,1.81611564037584,"20-Aug-04","31-Aug-04",1.5,1000,NA,5400,0,0,0,2,"JGP","2004-08-20",8
6020,"F",2004,"Dead",2004,0,11.5,671,0,1472,31,"D",0,2.20382138485687,"12-Aug-04","26-Aug-04",1,400,NA,2700,0,0,0,1,"JGP","2004-08-12",8
6022,"F",2004,"Dead",2004,0,11.4,671,0,4017,85,"G",0,2.64589678612604,"20-Aug-04","31-Aug-04",1,300,NA,4300,0,0,0,2,"JGP","2004-08-20",8
6028,"F",2004,"Dead",2004,0,10.15,671,0,4074,86,"H",0,1.53323270421556,"17-Aug-04","30-Aug-04",1,800,NA,3600,0,0,0,2,"JGP","2004-08-17",8
6029,"F",2004,"Dead",2004,0,7.15,671,0,1767,37,"F",0,1.74557192628139,"17-Aug-04","30-Aug-04",1,1800,NA,12000,0,0,0,2,"JGP","2004-08-17",8
6030,"M",2004,"Dead",2004,0,6.05,671,0,1789,38,"D",0,1.85626346874004,"17-Aug-04","30-Aug-04",1,3700,NA,12000,0,0,0,2,"JGP","2004-08-17",8
6032,"F",2004,"EstDead",2004,0,8.1,671,0,1119,24,"G",0,1.94307129076763,"12-Aug-04","26-Aug-04",1,1000,NA,4400,0,0,0,2,"JGP","2004-08-12",8
6035,"M",2004,"Dead",2004,0,9.25,671,0,975,21,"F",0,2.20223198760592,"19-Aug-04","30-Aug-04",1,1600,NA,6000,200,0,0,1,"JGP","2004-08-19",8
6036,"M",2004,"Dead",2004,0,14.05,671,0,1931,81,"G",0,2.25592777276843,"12-Aug-04","26-Aug-04",3,500,NA,3600,200,0,0,1,"JGP","2004-08-12",8
6039,"F",2004,"EstDead",2004,0,12.7,671,0,1743,37,"F",0,1.90643826691926,"12-Aug-04","26-Aug-04",1,300,NA,6000,0,0,0,2,"JGP","2004-08-12",8
6084,"F",2005,"Dead",2005,0,11.25,405,1,1644,35,"B",0,1.75679494530148,"20-Aug-05","26-Aug-05",1,700,NA,5900,0,0,0,2,"BHC","2005-08-20",8
6084,"F",2005,"Dead",2007,2,19.4,447,1,821,18,"E",0,1.46646711996362,"14-Aug-07","29-Aug-07",1.5,100,NA,200,0,0,0,2,"JGP","2007-08-14",8
6084,"F",2005,"Dead",2008,3,19.7,567,1,1247,26,"H",0,1.55868344076134,"06-Aug-08","20-Aug-08",1.5,0,NA,600,0,0,0,2,"JGP","2008-08-06",8
6085,"F",2005,"Dead",2005,0,14.6,405,0,1719,36,"E",0,1.56811916867385,"20-Aug-05","26-Aug-05",5,0,NA,0,0,0,0,2,"BHC","2005-08-20",8
6086,"F",2005,"Dead",2007,2,22,447,1,395,9,"G",0,1.99214676802577,"14-Aug-07","29-Aug-07",2,100,NA,500,0,0,0,2,"JGP","2007-08-14",8
6086,"F",2005,"Dead",2011,6,23.4,649,1,3231,67,"F",0,2.16394106425622,"15-Aug-11","01-Sep-11",2,0,NA,200,0,0,0,2,"JGP","2011-08-15",8
6089,"F",2005,"Dead",2007,2,23.6,447,1,168,93,"A",0,1.72164109331037,"16-Aug-07","29-Aug-07",2,0,NA,400,0,0,0,2,"JGP","2007-08-16",8
6089,"F",2005,"Dead",2010,5,25.2,672,1,2220,46,"F",0,1.5114114332395,"17-Aug-10","01-Sep-10",2,100,NA,400,0,0,0,2,"JGP","2010-08-17",8
6090,"F",2005,"Dead",2005,0,10.5,405,0,1415,30,"B",0,1.64001813619421,"20-Aug-05","26-Aug-05",3,200,NA,600,0,0,0,2,"BHC","2005-08-20",8
6095,"M",2005,"Dead",2005,0,13.75,405,0,1777,37,"H",0,1.60972619813079,"20-Aug-05","26-Aug-05",3,1500,NA,1000,0,0,0,2,"BHC","2005-08-20",8
6099,"F",2005,"Dead",2007,2,20.6,447,1,653,14,"C",0,1.692506745997,"14-Aug-07","29-Aug-07",3,200,NA,100,0,0,0,2,"JGP","2007-08-14",8
6099,"F",2005,"Dead",2010,5,21.7,672,1,2695,56,"F",0,1.60110873223268,"19-Aug-10","02-Sep-10",2,0,NA,100,0,0,0,1,"JGP","2010-08-19",8
6100,"F",2005,"Dead",2007,2,23.2,447,1,338,8,"E",0,1.96822987734623,"10-Aug-07","27-Aug-07",4,700,NA,1200,0,0,0,2,"JGP","2007-08-10",8
6100,"F",2005,"Dead",2009,4,25.8,617,1,938,20,"C",0,1.73331035993577,"18-Aug-09","01-Sep-09",2,200,NA,200,0,0,0,2,"JGP","2009-08-18",8
