"ID","Sex","BirthYear","Status","DeathYear","Year","PopSize","Age","Weight","Survival","UniqueExtractionID","SampleYear","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person"
3977,"M",1998,"Dead",1999,1998,591,0,12.5,0,4170,1998,88,"A","0",2.04995746913317,"15-Aug-98","25-Aug-98",1,300,NA,2900,200,0,0,2,"JGP"
3980,"M",1998,"Dead",1999,1998,591,0,14.1,0,2470,1998,52,"C","0",2.17110052927807,"15-Aug-98","25-Aug-98",2,1600,NA,6000,800,0,0,1,"JGP"
3990,"F",1998,"Dead",1999,1998,591,0,12.9,0,2630,1998,55,"E","0",1.49342709772079,"13-Aug-98","23-Aug-98",1,700,NA,3000,700,0,0,2,"JGP"
3994,"F",1998,"EstDead",1999,1998,591,0,14.1,0,2455,1998,51,"D","0",1.6092399387791,"15-Aug-98","25-Aug-98",2,400,NA,1900,0,0,0,2,"JGP"
3999,"M",1998,"Dead",1999,1998,591,0,15.3,0,2135,1998,45,"A","0",2.36591571123188,"15-Aug-98","25-Aug-98",1,1000,NA,4000,0,0,0,2,"JGP"
4001,"M",1998,"Dead",1999,1998,591,0,12.6,0,2819,1998,59,"D","0",1.83221846530336,"12-Aug-98","22-Aug-98",2,300,NA,2000,0,0,0,2,"JGP"
4008,"F",1998,"Dead",2007,2002,335,4,20.1,1,4169,2002,88,"H","0",1.81317585565157,"18-Aug-02","25-Aug-02",2,200,NA,400,0,0,0,2,"JGP"
4008,"F",1998,"Dead",2007,2004,671,6,20.2,1,1336,2004,28,"B","0",2.06355417723516,"18-Aug-04","31-Aug-04",2,0,NA,900,0,0,0,2,"JGP"
4010,"M",1998,"Dead",1999,1998,591,0,14.5,0,2384,1998,50,"D","0",1.8426582025043,"15-Aug-98","25-Aug-98",1.5,600,NA,2400,0,0,0,2,"JGP"
4013,"F",1998,"Dead",1999,1998,591,0,12.9,0,2634,1998,55,"A","0",2.02569323193822,"15-Aug-98","25-Aug-98",1,700,NA,6000,0,0,0,2,"JGP"
4015,"M",1998,"Dead",1999,1998,591,0,15,0,4132,1998,88,"C","0",1.96963831550865,"15-Aug-98","25-Aug-98",1,600,NA,2300,0,0,0,2,"JGP"
4024,"F",1998,"Dead",1999,1998,591,0,14.5,0,2298,1998,48,"E","0",1.46033658369841,"15-Aug-98","25-Aug-98",1,600,NA,3600,0,0,0,1,"JGP"
4031,"F",1998,"Dead",1999,1998,591,0,14,0,2367,1998,49,"C","0",2.04663905991219,"13-Aug-98","23-Aug-98",2,600,NA,1900,300,0,0,2,"JGP"
4032,"F",1998,"Dead",1999,1998,591,0,11.4,0,4149,1998,88,"D","0",1.76834015357704,"15-Aug-98","25-Aug-98",1,1600,NA,6000,0,0,0,2,"JGP"
4035,"M",1998,"Dead",1999,1998,591,0,13.8,0,2399,1998,50,"C","0",1.92280051010342,"15-Aug-98","25-Aug-98",2,200,NA,12000,0,0,0,2,"JGP"
4040,"M",1998,"Dead",1999,1998,591,0,18.5,0,2728,1998,57,"H","0",1.73911053939741,"12-Aug-98","22-Aug-98",1,800,NA,12000,400,0,0,2,"JGP"
4041,"F",1998,"Dead",1999,1998,591,0,15.1,0,2326,1998,49,"B","0",2.20712766563632,"13-Aug-98","23-Aug-98",2,200,NA,2400,500,0,0,1,"JGP"
4044,"M",1998,"Dead",1999,1998,591,0,15.3,0,2359,1998,49,"C","0",2.02840908319915,"13-Aug-98","23-Aug-98",1,300,NA,1800,0,0,0,2,"JGP"
4045,"M",1998,"Dead",1999,1998,591,0,12.7,0,2580,1998,54,"B","0",1.93885927635236,"12-Aug-98","22-Aug-98",1,100,NA,2200,100,0,0,2,"JGP"
4050,"M",1998,"Dead",1999,1998,591,0,13.5,0,2875,1998,60,"D","0",2.23994188190505,"12-Aug-98","22-Aug-98",1,200,NA,2400,200,0,0,2,"JGP"
4053,"F",1998,"Dead",1999,1998,591,0,12.3,0,4130,1998,88,"A","0",2.24589500736833,"12-Aug-98","22-Aug-98",1,400,NA,12000,600,0,0,2,"JGP"
4054,"M",1998,"Dead",1999,1998,591,0,11.8,0,1979,1998,41,"C","0",1.97574764431771,"12-Aug-98","22-Aug-98",1,300,NA,24000,100,100,0,2,"JGP"
4057,"M",1998,"Dead",1999,1998,591,0,14.7,0,2885,1998,60,"F","0",1.52213486338485,"15-Aug-98","25-Aug-98",1,200,NA,12000,0,0,0,2,"JGP"
4061,"M",1998,"Dead",1999,1998,591,0,8.4,0,2431,1998,51,"D","0",1.96760106851757,"15-Aug-98","25-Aug-98",1,300,NA,2600,200,0,0,2,"JGP"
4062,"F",1998,"Dead",1999,1998,591,0,15.3,0,2832,1998,59,"A","0",1.87403325612733,"12-Aug-98","22-Aug-98",1,200,NA,60000,100,0,0,2,"JGP"
4064,"F",1998,"Dead",1999,1998,591,0,12.5,0,2330,1998,49,"F","0",2.3654033627764,"12-Aug-98","22-Aug-98",1.5,800,NA,12000,300,0,0,2,"JGP"
4074,"M",1998,"Dead",1999,1998,591,0,14.2,0,4176,1998,88,"G","0",2.05417111751923,"17-Aug-98","28-Aug-98",2,200,NA,1600,200,0,0,2,"JGP"
4103,"F",1997,"Dead",2007,1998,591,1,18.2,1,2889,1998,60,"B","0",2.09857175327253,"14-Aug-98","25-Aug-98",1,200,NA,2200,0,0,0,2,"JGP"
4103,"F",1997,"Dead",2007,2002,335,5,25.400002,1,1976,2002,41,"H","0",1.99651249337034,"18-Aug-02","25-Aug-02",2,100,NA,600,0,0,0,2,"JGP"
4105,"M",1997,"Dead",1999,1998,591,1,13.5,0,2520,1998,53,"F","0",1.82390014129106,"15-Aug-98","25-Aug-98",2,500,NA,1800,0,0,0,2,"JGP"
4108,"F",1998,"Dead",1999,1998,591,0,10.4,0,4228,1998,90,"D","0",2.24762210671398,"12-Aug-98","22-Aug-98",3,1400,NA,3800,200,0,0,2,"JGP"
4110,"F",1998,"Dead",1999,1998,591,0,9.8,0,2843,1998,59,"D","0",2.32834295952666,"12-Aug-98","22-Aug-98",1,200,NA,24000,100,0,0,2,"JGP"
4113,"M",1998,"Dead",1999,1998,591,0,12.8,0,2838,1998,59,"G","0",1.61904636121204,"12-Aug-98","22-Aug-98",1,600,NA,4800,300,0,0,1,"JGP"
4115,"F",1998,"Dead",1999,1998,591,0,12.5,0,4137,1998,88,"H","0",1.96623000563491,"12-Aug-98","22-Aug-98",1,500,NA,3900,100,0,0,2,"JGP"
4120,"F",1998,"Dead",2002,1998,591,0,12.2,1,2286,1998,48,"A","0",1.87932568770268,"13-Aug-98","23-Aug-98",1,700,NA,3300,0,0,0,2,"JGP"
4120,"F",1998,"Dead",2002,1999,325,1,16.8,1,3768,1999,78,"D","0",1.86679237493795,"12-Aug-99","24-Aug-99",1,200,NA,1000,0,0,0,2,"JGP"
4120,"F",1998,"Dead",2002,2000,461,2,21.2,1,1532,2000,32,"H","0",1.86787171697948,"10-Aug-00","20-Aug-00",1,0,NA,300,0,0,0,2,"JGP"
4121,"F",1998,"Dead",2008,1998,591,0,15.1,1,4241,1998,90,"A","0",1.76665948661543,"13-Aug-98","23-Aug-98",1,100,NA,2500,0,0,0,2,"JGP"
4121,"F",1998,"Dead",2008,1999,325,1,20.1,1,3748,1999,78,"H","0",1.54886035292648,"12-Aug-99","24-Aug-99",2,500,NA,1500,0,0,0,2,"JGP"
4122,"F",1998,"Dead",1999,1998,591,0,11.6,0,2741,1998,57,"E","0",1.61257080988691,"15-Aug-98","25-Aug-98",1,300,NA,24000,0,0,0,2,"JGP"
4123,"F",1998,"Dead",1999,1998,591,0,8.3,0,2529,1998,53,"G","0",1.7849599303697,"15-Aug-98","25-Aug-98",1,500,NA,12000,400,0,0,2,"JGP"
4124,"M",1998,"Dead",1999,1998,591,0,13.3,0,4188,1998,89,"D","0",1.59566864583414,"15-Aug-98","25-Aug-98",1.5,200,NA,3000,400,0,0,2,"JGP"
4125,"F",1998,"Dead",1999,1998,591,0,9.2,0,4222,1998,89,"F","0",1.86422366524901,"15-Aug-98","25-Aug-98",1.5,600,NA,3000,0,0,0,1,"JGP"
4126,"F",1998,"Dead",1999,1998,591,0,11.3,0,2678,1998,56,"E","0",1.52808699327123,"17-Aug-98","28-Aug-98",1,1000,NA,6000,400,0,0,1,"JGP"
4131,"M",1996,"Dead",2005,2000,461,4,29.7,1,1084,2000,23,"D","0",1.84014649801202,"13-Aug-00","24-Aug-00",2,200,NA,700,0,0,0,2,"JGP"
4131,"M",1996,"Dead",2005,2002,335,6,30.800001,1,2582,2002,54,"D","0",1.86556701469034,"13-Aug-02","27-Aug-02",2,400,NA,1100,0,0,0,2,"JGP"
4150,"M",1999,"Dead",2000,1999,325,0,15.6,0,3446,1999,71,"G","0",1.96429861727429,"10-Aug-99","23-Aug-99",1,500,NA,2200,0,0,0,2,"JGP"
4151,"F",1999,"Dead",2002,1999,325,0,12.7,1,4350,1999,92,"G","0",2.14416903317783,"10-Aug-99","23-Aug-99",1,1000,NA,6000,200,0,0,2,"JGP"
4151,"F",1999,"Dead",2002,2000,461,1,18,1,1842,2000,39,"B","0",1.75126627709191,"08-Aug-00","18-Aug-00",1.5,300,NA,2400,0,0,0,2,"JGP"
4153,"F",1999,"Dead",2002,1999,325,0,14.2,1,3746,1999,78,"F","0",1.42133759097347,"18-Aug-99","25-Aug-99",1,600,NA,3600,0,0,0,2,"JGP"
4153,"F",1999,"Dead",2002,2001,651,2,21.2,0,3969,2001,84,"F","0",1.63806640577914,"14-Aug-01","23-Aug-01",2.5,100,NA,0,0,0,0,2,"BHC"
4155,"F",1999,"Dead",2007,1999,325,0,14.8,1,3405,1999,71,"F","0",2.03504203343285,"12-Aug-99","24-Aug-99",3,800,NA,6000,0,0,0,1,"JGP"
4155,"F",1999,"Dead",2007,2004,671,5,24.6,1,1681,2004,35,"G","0",1.40825180301527,"18-Aug-04","31-Aug-04",2,0,NA,300,0,0,0,2,"JGP"
4155,"F",1999,"Dead",2007,2005,405,6,24.35,1,1009,2005,21,"H","0",1.30021193348623,"20-Aug-05","27-Aug-05",4,100,NA,0,0,0,0,2,"BHC"
4157,"F",1999,"Dead",2005,2000,461,1,17.2,1,1554,2000,33,"G","0",2.02143743163233,"14-Aug-00","25-Aug-00",1.5,200,NA,600,0,0,0,2,"JGP"
4157,"F",1999,"Dead",2005,2001,651,2,20.2,1,676,2001,15,"C","0",1.89330667274296,"11-Aug-01","22-Aug-01",3,100,NA,200,0,0,0,2,"BHC"
4157,"F",1999,"Dead",2005,2003,494,4,25.6,1,3373,2003,70,"E","0",1.66199075831348,"19-Aug-03","29-Aug-03",2,100,NA,500,0,0,0,2,"JGP"
4158,"F",1999,"Dead",2002,1999,325,0,13.1,1,3311,1999,69,"G","0",2.0522425734271,"18-Aug-99","25-Aug-99",1,500,NA,6000,0,0,0,1,"JGP"
4158,"F",1999,"Dead",2002,2000,461,1,16.6,1,4109,2000,87,"D","0",1.97801611172176,"10-Aug-00","20-Aug-00",1,700,NA,1200,0,0,0,2,"JGP"
4158,"F",1999,"Dead",2002,2001,651,2,18.4,0,710,2001,15,"E","0",1.98388729455001,"14-Aug-01","23-Aug-01",3,100,NA,0,0,0,0,2,"BHC"
4159,"M",1999,"Dead",2002,1999,325,0,15.7,1,2940,1999,61,"H","0",2.00644081685064,"10-Aug-99","24-Aug-99",1.5,200,NA,3600,0,0,0,2,"JGP"
4159,"M",1999,"Dead",2002,2000,461,1,26.4,1,1855,2000,39,"G","0",2.0112900734173,"08-Aug-00","18-Aug-00",1,600,NA,1000,0,0,0,2,"JGP"
4159,"M",1999,"Dead",2002,2001,651,2,31.4,0,205,2001,5,"G","0",1.78740002026099,"08-Aug-01","20-Aug-01",2.5,300,NA,0,0,0,0,2,"BHC"
4161,"F",1999,"Dead",2007,1999,325,0,12.6,1,3217,1999,67,"H","0",1.80348675359234,"18-Aug-99","25-Aug-99",2,200,NA,1200,0,0,0,2,"JGP"
4161,"F",1999,"Dead",2007,2000,461,1,16.2,1,1452,2000,31,"H","0",1.79553992931886,"13-Aug-00","24-Aug-00",1,100,NA,800,0,0,0,2,"JGP"
4161,"F",1999,"Dead",2007,2001,651,2,17.9,1,571,2001,95,"D","0",1.62796002977738,"10-Aug-01","21-Aug-01",3,100,NA,1300,0,0,0,2,"BHC"
4161,"F",1999,"Dead",2007,2003,494,4,22.2,1,4307,2003,91,"D","0",1.69123490282694,"16-Aug-03","27-Aug-03",4,0,NA,100,0,0,0,2,"BHC"
4166,"F",1999,"Dead",2007,1999,325,0,13.3,1,4382,1999,93,"H","0",1.53776657928085,"12-Aug-99","24-Aug-99",1,500,NA,3400,0,0,0,2,"JGP"
4166,"F",1999,"Dead",2007,2005,405,6,22.1,1,1088,2005,23,"H","0",1.74487349591154,"20-Aug-05","27-Aug-05",4,0,NA,0,0,0,0,2,"BHC"
4168,"M",1999,"Dead",2002,1999,325,0,14.9,1,3536,1999,73,"B","0",1.956060050801,"13-Aug-99","24-Aug-99",1,100,NA,6000,0,0,0,2,"JGP"
4168,"M",1999,"Dead",2002,2000,461,1,19,1,1283,2000,27,"E","0",1.70616540891181,"14-Aug-00","25-Aug-00",1,0,NA,300,0,0,0,2,"JGP"
4168,"M",1999,"Dead",2002,2001,651,2,27.8,0,268,2001,6,"F","0",1.909526347097,"08-Aug-01","20-Aug-01",2.5,400,NA,1200,0,0,0,2,"BHC"
4169,"F",1999,"Dead",2005,2001,651,2,21,1,76,2001,2,"D","0",1.56740535680542,"23-Aug-01","29-Aug-01",2.5,100,NA,500,0,0,0,2,"BHC"
4169,"F",1999,"Dead",2005,2004,671,5,23,0,1063,2004,22,"F","0",1.40015062829003,"15-Aug-04","29-Aug-04",3,0,NA,200,0,0,0,2,"JGP"
4170,"F",1999,"Dead",2005,2000,461,1,19.2,1,4073,2000,86,"G","0",1.66524866505232,"13-Aug-00","24-Aug-00",1,100,NA,1500,0,0,0,2,"JGP"
4170,"F",1999,"Dead",2005,2002,335,3,21.900002,1,2679,2002,56,"F","0",1.52651023609511,"18-Aug-02","25-Aug-02",2,200,NA,800,0,0,0,2,"JGP"
4170,"F",1999,"Dead",2005,2003,494,4,24.7,1,4376,2003,93,"B","0",1.95289952432666,"19-Aug-03","29-Aug-03",4,200,NA,200,0,0,0,2,"JGP"
4172,"M",1999,"Dead",2002,1999,325,0,11.4,1,3142,1999,65,"D","0",2.03551541071234,"10-Aug-99","23-Aug-99",1.5,1200,NA,12000,0,0,0,2,"JGP"
4173,"M",1999,"Dead",2005,1999,325,0,17.5,1,3394,1999,70,"B","0",2.18211825606177,"18-Aug-99","25-Aug-99",1,1300,NA,3000,0,0,0,2,"JGP"
4173,"M",1999,"Dead",2005,2002,335,3,33.2,1,2887,2002,60,"H","0",1.73852492794439,"18-Aug-02","25-Aug-02",2,0,NA,200,0,0,0,2,"JGP"
4173,"M",1999,"Dead",2005,2003,494,4,35,1,3222,2003,67,"E","0",1.84717853577589,"16-Aug-03","27-Aug-03",4,300,NA,100,0,0,0,2,"BHC"
4175,"M",1999,"Dead",2002,2001,651,2,22.2,0,3999,2001,85,"E","0",1.45564481291826,"14-Aug-01","23-Aug-01",3,700,NA,100,0,0,0,2,"BHC"
4176,"M",1999,"Dead",2002,1999,325,0,13.8,1,4319,1999,91,"H","0",1.85055852935514,"10-Aug-99","23-Aug-99",1,400,NA,12000,0,0,0,2,"JGP"
4176,"M",1999,"Dead",2002,2001,651,2,29.4,0,823,2001,18,"G","0",1.56474724340937,"23-Aug-01","29-Aug-01",4,200,NA,800,0,0,0,2,"BHC"
4177,"M",1999,"Dead",2002,2000,461,1,22.6,1,1374,2000,29,"A","0",1.63414592928749,"14-Aug-00","25-Aug-00",1,0,NA,1000,0,0,0,2,"JGP"
4177,"M",1999,"Dead",2002,2001,651,2,29.7,0,160,2001,93,"G","0",1.44893156679264,"23-Aug-01","29-Aug-01",3.5,100,NA,200,0,0,100,2,"BHC"
4179,"M",1999,"EstDead",2005,1999,325,0,12.9,1,3310,1999,69,"F","0",1.94148300843204,"10-Aug-99","23-Aug-99",1,400,NA,24000,100,0,0,2,"JGP"
4179,"M",1999,"EstDead",2005,2000,461,1,25.7,1,1553,2000,33,"F","0",1.62899548787162,"08-Aug-00","18-Aug-00",1,500,NA,1200,0,0,0,2,"JGP"
4179,"M",1999,"EstDead",2005,2001,651,2,31,1,916,2001,20,"E","0",1.53244290692862,"08-Aug-01","20-Aug-01",2,200,NA,2400,0,0,0,1,"BHC"
4179,"M",1999,"EstDead",2005,2002,335,3,36.7,1,4248,2002,90,"H","0",1.5705882476167,"13-Aug-02","25-Aug-02",2,0,NA,1200,0,0,0,2,"JGP"
4179,"M",1999,"EstDead",2005,2003,494,4,38.15,1,3064,2003,63,"E","0",1.9916876850924,"13-Aug-03","25-Aug-03",1.5,400,NA,1100,0,0,0,2,"BHC"
4183,"F",1999,"Dead",2002,1999,325,0,12,1,3366,1999,70,"F","0",1.98451856700046,"10-Aug-99","23-Aug-99",1,300,NA,4800,0,0,0,2,"JGP"
4183,"F",1999,"Dead",2002,2000,461,1,18,1,1698,2000,36,"H","0",1.94574116183534,"10-Aug-00","20-Aug-00",1,100,NA,800,0,0,0,2,"JGP"
4184,"F",1999,"Dead",2005,2003,494,4,23.15,1,3664,2003,76,"C","0",1.60795636690864,"16-Aug-03","26-Aug-03",4,100,NA,200,0,0,0,2,"BHC"
4184,"F",1999,"Dead",2005,2004,671,5,20.45,0,1085,2004,23,"E","0",1.52867002676851,"12-Aug-04","24-Aug-04",2,300,NA,500,0,0,0,2,"JGP"
4185,"M",1999,"Unknown",NA,1999,325,0,17.3,1,3376,1999,70,"H","0",1.6111218707931,"18-Aug-99","25-Aug-99",2,400,NA,6000,0,0,0,2,"JGP"
4185,"M",1999,"Unknown",NA,2000,461,1,26.2,1,1937,2000,81,"E","0",1.66674968142583,"10-Aug-00","20-Aug-00",1,300,NA,600,0,0,0,2,"JGP"
4186,"M",1999,"Dead",2002,2001,651,2,23.5,0,108,2001,3,"E","0",1.2883752171533,"08-Aug-01","20-Aug-01",4,100,NA,0,0,0,0,2,"BHC"
4187,"F",1999,"Dead",2002,2001,651,2,20.3,0,318,2001,94,"C","0",1.401539522971,"11-Aug-01","23-Aug-01",3,0,NA,0,0,0,0,2,"BHC"
4190,"F",1999,"Dead",2011,1999,325,0,15.1,1,3791,1999,79,"D","0",2.06078439855778,"18-Aug-99","25-Aug-99",1,200,NA,4600,0,0,0,2,"JGP"
4190,"F",1999,"Dead",2011,2003,494,4,26.15,1,3822,2003,79,"C","0",1.45830852779415,"19-Aug-03","29-Aug-03",2,100,NA,300,0,0,0,2,"JGP"
4190,"F",1999,"Dead",2011,2009,617,10,23,1,231,2009,94,"D","0",2.10516536362912,"18-Aug-09","01-Sep-09",1.5,100,NA,200,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,1999,325,0,15.8,1,3167,1999,66,"E","0",2.11406158140525,"10-Aug-99","23-Aug-99",1,100,NA,5400,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,2001,651,2,21.8,1,3921,2001,83,"F","0",1.83798403841362,"08-Aug-01","20-Aug-01",3,0,NA,200,0,0,0,2,"BHC"
4193,"F",1999,"Dead",2015,2002,335,3,25.400002,1,2797,2002,58,"E","0",1.85179335971347,"13-Aug-02","25-Aug-02",2,100,NA,100,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,2004,671,5,26.8,1,1350,2004,29,"A","0",2.15911482038661,"12-Aug-04","24-Aug-04",2,200,NA,0,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,2005,405,6,25.55,1,1628,2005,34,"A","0",1.82853025183349,"19-Aug-05","26-Aug-05",5,200,NA,0,0,0,0,2,"BHC"
4193,"F",1999,"Dead",2015,2006,467,7,27.8,1,3356,2006,70,"D","0",2.00164714612814,"09-Aug-06","24-Aug-06",2,100,NA,5500,0,0,0,1,"JGP"
4193,"F",1999,"Dead",2015,2007,447,8,25.8,1,146,2007,4,"C","0",1.52211776180292,"10-Aug-07","28-Aug-07",3,0,NA,600,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,2008,567,9,27.6,1,1222,2008,26,"G","0",1.60613940540646,"27-Aug-08","27-Aug-08",3,100,NA,300,0,0,0,2,"JGP"
4193,"F",1999,"Dead",2015,2009,617,10,26.9,1,4012,2009,85,"B","0",1.87307795746037,"13-Aug-09","31-Aug-09",2,0,NA,200,0,0,0,2,"JGP"
4196,"M",1999,"Dead",2002,2001,651,2,27.1,0,958,2001,81,"H","0",1.91470994453549,"14-Aug-01","23-Aug-01",3,200,NA,200,0,0,0,2,"BHC"
4201,"M",1999,"Dead",2000,1999,325,0,18.3,0,3416,1999,71,"A","0",1.89969740939397,"14-Aug-99","24-Aug-99",1,200,NA,3000,0,0,0,1,"JGP"
4205,"M",1999,"Dead",2002,1999,325,0,10.1,1,3313,1999,69,"A","0",2.43510075078924,"10-Aug-99","23-Aug-99",3,2400,NA,24000,200,100,0,1,"JGP"
4205,"M",1999,"Dead",2002,2000,461,1,21.2,1,1352,2000,29,"C","0",2.18448482378447,"08-Aug-00","18-Aug-00",1,400,NA,1700,0,0,0,2,"JGP"
4205,"M",1999,"Dead",2002,2001,651,2,28,0,465,2001,10,"E","0",2.12834456257877,"23-Aug-01","29-Aug-01",3.5,0,NA,300,0,0,0,2,"BHC"
4206,"M",1999,"Dead",2007,1999,325,0,12.1,1,3552,1999,74,"B","0",2.10249112996155,"10-Aug-99","23-Aug-99",1.5,1000,NA,120000,100,0,0,2,"JGP"
4206,"M",1999,"Dead",2007,2000,461,1,17.8,1,1127,2000,24,"G","0",1.48660707439889,"08-Aug-00","18-Aug-00",1,300,NA,2000,0,0,0,2,"JGP"
4206,"M",1999,"Dead",2007,2001,651,2,28.4,1,405,2001,9,"A","0",2.05501427815801,"23-Aug-01","29-Aug-01",3.5,0,NA,600,0,0,0,2,"BHC"
4206,"M",1999,"Dead",2007,2004,671,5,33.25,1,1179,2004,25,"D","0",1.73321753649201,"12-Aug-04","24-Aug-04",2,600,NA,200,0,0,0,2,"JGP"
4207,"M",1999,"Dead",1999,1999,325,0,12.3,0,3433,1999,71,"B","0",1.97239399336507,"10-Aug-99","23-Aug-99",1,400,NA,120000,0,0,0,2,"JGP"
4209,"M",1999,"Dead",2002,1999,325,0,13.1,1,4324,1999,92,"E","0",1.75911542305137,"10-Aug-99","23-Aug-99",1,200,NA,3800,200,0,0,1,"JGP"
4209,"M",1999,"Dead",2002,2000,461,1,22.4,1,1375,2000,29,"B","0",1.99397156514495,"08-Aug-00","18-Aug-00",1.5,100,NA,1200,0,0,0,2,"JGP"
4209,"M",1999,"Dead",2002,2001,651,2,25.9,0,87,2001,2,"G","0",1.45276419225284,"08-Aug-01","20-Aug-01",2.5,200,NA,0,0,0,0,2,"BHC"
4210,"M",1999,"Dead",2002,1999,325,0,15.7,1,4358,1999,92,"G","0",1.92294145315168,"10-Aug-99","23-Aug-99",1,900,NA,12000,0,0,0,1,"JGP"
4210,"M",1999,"Dead",2002,2000,461,1,25.8,1,1331,2000,28,"E","0",1.68451149243587,"08-Aug-00","18-Aug-00",1.5,200,NA,4800,0,0,0,1,"JGP"
4210,"M",1999,"Dead",2002,2001,651,2,30.9,0,621,2001,14,"C","0",1.70506691122282,"08-Aug-01","20-Aug-01",2,200,NA,200,0,0,0,2,"BHC"
4212,"F",1999,"Dead",2002,1999,325,0,13.8,1,3219,1999,67,"B","0",2.06770793480134,"14-Aug-99","24-Aug-99",1,300,NA,6000,0,0,0,1,"JGP"
4212,"F",1999,"Dead",2002,2001,651,2,19.7,0,91,2001,2,"C","0",1.88642822269063,"22-Aug-01","29-Aug-01",2.5,0,NA,200,0,0,0,2,"BHC"
4215,"F",1999,"Dead",2000,1999,325,0,12.4,0,4321,1999,92,"B","0",2.58201197291824,"12-Aug-99","24-Aug-99",1.5,600,NA,6000,0,0,0,2,"JGP"
4216,"M",1999,"Dead",2002,1999,325,0,15.7,1,4390,1999,93,"H","0",1.57083324473237,"12-Aug-99","24-Aug-99",2,200,NA,600,0,0,0,2,"JGP"
4216,"M",1999,"Dead",2002,2001,651,2,29.7,0,595,2001,95,"G","0",1.71395659477339,"14-Aug-01","23-Aug-01",2.5,400,NA,200,0,0,0,1,"BHC"
4218,"M",1999,"Dead",2002,1999,325,0,15.7,1,3280,1999,68,"G","0",1.74068559174059,"13-Aug-99","24-Aug-99",1,400,NA,12000,0,0,0,1,"JGP"
4218,"M",1999,"Dead",2002,2000,461,1,26.2,1,1394,2000,29,"E","0",1.77963207309672,"10-Aug-00","20-Aug-00",1,100,NA,3000,0,0,0,2,"JGP"
4220,"F",1999,"Dead",2001,2000,461,1,17.4,1,1080,2000,23,"H","0",1.82094805753597,"13-Aug-00","24-Aug-00",1.5,200,NA,800,0,0,0,2,"JGP"
4220,"F",1999,"Dead",2001,2001,651,2,19.1,0,204,2001,5,"F","0",1.71235743971824,"10-Aug-01","21-Aug-01",4,0,NA,200,0,0,0,2,"BHC"
4223,"F",1999,"Dead",2007,1999,325,0,10.6,1,3499,1999,73,"E","0",1.84461014261463,"12-Aug-99","24-Aug-99",1,300,NA,6000,100,0,0,2,"JGP"
4223,"F",1999,"Dead",2007,2002,335,3,23.6,1,4294,2002,91,"G","0",1.71182005045972,"18-Aug-02","25-Aug-02",2,0,NA,400,0,0,0,2,"JGP"
4223,"F",1999,"Dead",2007,2005,405,6,25.8,1,1164,2005,25,"E","0",1.91223894989237,"14-Aug-05","26-Aug-05",3,0,NA,0,0,0,0,2,"BHC"
4223,"F",1999,"Dead",2007,2006,467,7,24.45,0,2969,2006,61,"E","0",1.86982762928522,"12-Aug-06","25-Aug-06",2,200,NA,200,0,0,0,2,"JGP"
4225,"M",1999,"Dead",2000,1999,325,0,11.2,0,3798,1999,79,"C","0",1.48813220078907,"10-Aug-99","23-Aug-99",1,500,NA,12000,0,0,0,2,"JGP"
4227,"F",1999,"Dead",2002,1999,325,0,8.6,1,3267,1999,68,"B","0",1.93561968298207,"10-Aug-99","23-Aug-99",1.5,1000,NA,2400,200,0,0,2,"JGP"
4227,"F",1999,"Dead",2002,2000,461,1,15.8,1,1473,2000,31,"E","0",1.67758609394012,"08-Aug-00","18-Aug-00",2,100,NA,1000,0,0,0,2,"JGP"
4227,"F",1999,"Dead",2002,2001,651,2,21.3,0,544,2001,12,"E","0",1.54648141417862,"11-Aug-01","23-Aug-01",3,200,NA,200,0,0,0,2,"BHC"
4229,"M",1999,"Dead",2002,1999,325,0,18.7,1,3741,1999,78,"A","0",1.81401832372297,"18-Aug-99","25-Aug-99",2,1500,NA,1200,0,0,0,2,"JGP"
4229,"M",1999,"Dead",2002,2000,461,1,26,1,1276,2000,27,"F","0",1.31143703267257,"10-Aug-00","20-Aug-00",2,700,NA,1400,0,0,0,2,"JGP"
4229,"M",1999,"Dead",2002,2001,651,2,27.8,0,861,2001,19,"F","0",1.80335064300898,"08-Aug-01","20-Aug-01",2,500,NA,0,0,0,0,2,"BHC"
4230,"M",1999,"Unknown",NA,2000,461,1,23.7,1,1429,2000,30,"H","0",1.85991470458024,"13-Aug-00","24-Aug-00",1,200,NA,600,0,0,0,1,"JGP"
4230,"M",1999,"Unknown",NA,2001,651,2,31.7,1,254,2001,94,"G","0",2.31914903861122,"10-Aug-01","21-Aug-01",2,500,NA,400,0,0,0,2,"BHC"
4231,"F",1999,"Dead",1999,1999,325,0,12.8,0,3468,1999,72,"E","0",1.60018036580418,"14-Aug-99","24-Aug-99",1,600,NA,1200,0,0,0,2,"JGP"
